post_title,post_name,post_parent,ID,post_content,post_excerpt,post_status,post_password,menu_order,post_date,post_author,comment_status,_sku,parent_sku,parent,_children,_downloadable,_virtual,_stock,_regular_price,_sale_price,_weight,_length,_width,_height,_tax_class,_visibility,_stock_status,_backorders,_manage_stock,_tax_status,_upsell_ids,_crosssell_ids,_featured,_sale_price_dates_from,_sale_price_dates_to,_download_limit,_download_expiry,_product_url,_button_text,meta:_yoast_wpseo_focuskw,meta:_yoast_wpseo_title,meta:_yoast_wpseo_metadesc,meta:_yoast_wpseo_metakeywords,images,downloadable_files,product_page_url,tax:product_type,tax:product_visibility,tax:product_cat,tax:product_tag,tax:product_shipping_class,meta:partdo_post_views_count,meta:total_sales,attribute,attribute_data,attribute_default
"6″ ALUMINUM TRI-STAR WHEEL, 4″ WIDE WITH 3/4″ SEALED BALL BEARING",6_aluminum_tri-star_wheel_4_wide_with_34_sealed_ball_bearing,,,"
<h2>Description</h2>
<table class=""bill_of_materials_table"">
<thead>
<tr>
<th>Part #</th>
<th>Description</th>
<th>Qty</th>
</tr>
</thead>
<tbody>
<tr>
<td><a href=""https://rcfminibikes.com/product/6-aluminum-tri-star-wheel-one-half-only-2-wide-for-ball-bearing/"">8014</a></td>
<td>6″ ALUMINUM TRI-STAR WHEEL, ONE HALF ONLY, 2″ WIDE, FOR BALL BEARING</td>
<td>2</td>
</tr>
<tr>
<td><a href=""https://rcfminibikes.com/product/ground-sealed-ball-bearing-with-flange-34-id-x-1-38-od-x-716-thick/"">8273</a></td>
<td>GROUND SEALED BALL BEARING WITH FLANGE, 3/4″ ID X 1-3/8″ OD X 7/16″ THICK</td>
<td>2</td>
</tr>
<tr>
<td><a href=""https://rcfminibikes.com/product/bolt-hex-head-516-18-x-3-12-zinc-plated/"">8467</a></td>
<td>BOLT, HEX HEAD, 5/16-18 X 3-1/2″, ZINC PLATED</td>
<td>3</td>
</tr>
<tr>
<td><a href=""https://rcfminibikes.com/product/locknut-516-18-thin-nylon-insert-zinc-plated/"">8510</a></td>
<td>LOCKNUT, 5/16-18 THIN, NYLON INSERT, ZINC PLATED</td>
<td>3</td>
</tr>
</tbody>
</table>
",<p>3.75″ Bolt Circle; Bead Biting Edges Prevent Slipping; Ball-Burnished Finish</p>,publish,,,,,open,AZ1122,,,,no,no,,$64.50,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,,,,,"https://rcfminibikes.com/wp-content/uploads/2022/03/1197.jpg ! alt : 6″ ALUMINUM TRI-STAR WHEEL, 4″ WIDE WITH 3/4″ SEALED BALL BEARING ! title : 6″ ALUMINUM TRI-STAR WHEEL, 4″ WIDE WITH 3/4″ SEALED BALL BEARING.jpg ! desc : 6″ ALUMINUM TRI-STAR WHEEL, 4″ WIDE WITH 3/4″ SEALED BALL BEARING ! caption : https://rcfminibikes.com/wp-content/uploads/2022/03/1197.jpg",,,simple,,6 Tri Star Wheels,"6 Tri Star Wheels, All, azusa",,,,,,
"6″ ALUMINUM TRI-STAR WHEEL, 4″ WIDE WITH 3/4″ SEALED TAPERED ROLLER BEARING",6_aluminum_tri-star_wheel_4_wide_with_34_sealed_tapered_roller_bearing,,,"
<h2>Description</h2>
<table class=""bill_of_materials_table"">
<thead>
<tr>
<th>Part #</th>
<th>Description</th>
<th>Qty</th>
</tr>
</thead>
<tbody>
<tr>
<td><a href=""https://rcfminibikes.com/product/6-aluminum-tri-star-wheel-one-half-only-2-wide-with-34-bore-for-tapered-roller-bearing-or-live-axle/"">8011</a></td>
<td>6″ ALUMINUM TRI-STAR WHEEL, ONE HALF ONLY, 2″ WIDE, WITH 3/4″ BORE FOR TAPERED ROLLER BEARING OR LIVE AXLE</td>
<td>2</td>
</tr>
<tr>
<td><a href=""https://rcfminibikes.com/product/sealed-taper-roller-bearing-cone-34-id/"">8229</a></td>
<td>SEALED TAPER ROLLER BEARING (CONE) 3/4″ ID,</td>
<td>2</td>
</tr>
<tr>
<td><a href=""https://rcfminibikes.com/product/cup-race-tapered-roller-brg-1-781-od/"">8257</a></td>
<td>CUP (RACE), TAPERED ROLLER BRG, 1.781″ OD</td>
<td>2</td>
</tr>
<tr>
<td><a href=""https://rcfminibikes.com/product/bolt-hex-head-516-18-x-3-12-zinc-plated/"">8467</a></td>
<td>BOLT, HEX HEAD, 5/16-18 X 3-1/2″, ZINC PLATED</td>
<td>3</td>
</tr>
<tr>
<td><a href=""https://rcfminibikes.com/product/locknut-516-18-thin-nylon-insert-zinc-plated/"">8510</a></td>
<td>LOCKNUT, 5/16-18 THIN, NYLON INSERT, ZINC PLATED</td>
<td>3</td>
</tr>
</tbody>
</table>
",<p>3.75″ Bolt Circle; Bead Biting Edges Prevent Slipping; Ball-Burnished Finish</p>,publish,,,,,open,AZ1105,,,,no,no,,$74.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,,,,,"https://rcfminibikes.com/wp-content/uploads/2022/03/1105.jpg ! alt : 6″ ALUMINUM TRI-STAR WHEEL, 4″ WIDE WITH 3/4″ SEALED TAPERED ROLLER BEARING ! title : 6″ ALUMINUM TRI-STAR WHEEL, 4″ WIDE WITH 3/4″ SEALED TAPERED ROLLER BEARING.jpg ! desc : 6″ ALUMINUM TRI-STAR WHEEL, 4″ WIDE WITH 3/4″ SEALED TAPERED ROLLER BEARING ! caption : https://rcfminibikes.com/wp-content/uploads/2022/03/1105.jpg",,,simple,,6 Tri Star Wheels,"6 Tri Star Wheels, All, azusa",,,,,,
"6″ ALUMINUM TRI-STAR WHEEL, 4″ WIDE WITH 3/4″ STANDARD BALL BEARING",6_aluminum_tri-star_wheel_4_wide_with_34_standard_ball_bearing,,,"
<h2>Description</h2>
<table class=""bill_of_materials_table"">
<thead>
<tr>
<th>Part #</th>
<th>Description</th>
<th>Qty</th>
</tr>
</thead>
<tbody>
<tr>
<td><a href=""https://rcfminibikes.com/product/6-aluminum-tri-star-wheel-one-half-only-2-wide-for-ball-bearing/"">8014</a></td>
<td>6″ ALUMINUM TRI-STAR WHEEL, ONE HALF ONLY, 2″ WIDE, FOR BALL BEARING</td>
<td>2</td>
</tr>
<tr>
<td><a href=""https://rcfminibikes.com/product/standard-ball-bearing-with-flange-34-id-x-1-38-od-x-516-thick/"">8201</a></td>
<td>STANDARD BALL BEARING WITH FLANGE, 3/4″ ID X 1-3/8″ OD X 5/16″ THICK</td>
<td>2</td>
</tr>
<tr>
<td><a href=""https://rcfminibikes.com/product/bolt-hex-head-516-18-x-3-12-zinc-plated/"">8467</a></td>
<td>BOLT, HEX HEAD, 5/16-18 X 3-1/2″, ZINC PLATED</td>
<td>3</td>
</tr>
<tr>
<td><a href=""https://rcfminibikes.com/product/locknut-516-18-thin-nylon-insert-zinc-plated/"">8510</a></td>
<td>LOCKNUT, 5/16-18 THIN, NYLON INSERT, ZINC PLATED</td>
<td>3</td>
</tr>
</tbody>
</table>
",<p>3.75″ Bolt Circle; Bead Biting Edges Prevent Slipping; Ball-Burnished Finish</p>,publish,,,,,open,AZ1127,,,,no,no,,$56.75,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,,,,,"https://rcfminibikes.com/wp-content/uploads/2022/03/1199-1.jpg ! alt : 6″ ALUMINUM TRI-STAR WHEEL, 4″ WIDE WITH 3/4″ STANDARD BALL BEARING ! title : 6″ ALUMINUM TRI-STAR WHEEL, 4″ WIDE WITH 3/4″ STANDARD BALL BEARING.jpg ! desc : 6″ ALUMINUM TRI-STAR WHEEL, 4″ WIDE WITH 3/4″ STANDARD BALL BEARING ! caption : https://rcfminibikes.com/wp-content/uploads/2022/03/1199.jpg",,,simple,,6 Tri Star Wheels,"6 Tri Star Wheels, All, azusa",,,,,,
"6″ ALUMINUM TRI-STAR WHEEL, 4″ WIDE WITH 3/4″ TAPERED ROLLER BEARING",6_aluminum_tri-star_wheel_4_wide_with_34_tapered_roller_bearing,,,"
<h2>Description</h2>
<table class=""bill_of_materials_table"">
<thead>
<tr>
<th>Part #</th>
<th>Description</th>
<th>Qty</th>
</tr>
</thead>
<tbody>
<tr>
<td><a href=""https://rcfminibikes.com/product/6-aluminum-tri-star-wheel-one-half-only-2-wide-with-34-bore-for-tapered-roller-bearing-or-live-axle/"">8011</a></td>
<td>6″ ALUMINUM TRI-STAR WHEEL, ONE HALF ONLY, 2″ WIDE, WITH 3/4″ BORE FOR TAPERED ROLLER BEARING OR LIVE AXLE</td>
<td>2</td>
</tr>
<tr>
<td><a href=""https://rcfminibikes.com/product/tapered-roller-bearing-cone-34-id/"">8256</a></td>
<td>TAPERED ROLLER BEARING (CONE) 3/4″ ID</td>
<td>2</td>
</tr>
<tr>
<td><a href=""https://rcfminibikes.com/product/cup-race-tapered-roller-brg-1-781-od/"">8257</a></td>
<td>CUP (RACE), TAPERED ROLLER BRG, 1.781″ OD</td>
<td>2</td>
</tr>
<tr>
<td><a href=""https://rcfminibikes.com/product/dust-shield-for-tapered-roller-bearing-34-id-x-1-76-od-zinc-plated/"">8301</a></td>
<td>DUST SHIELD FOR TAPERED ROLLER BEARING, 3/4″ ID X 1.76″ OD, ZINC PLATED</td>
<td>2</td>
</tr>
<tr>
<td><a href=""https://rcfminibikes.com/product/bolt-hex-head-516-18-x-3-12-zinc-plated/"">8467</a></td>
<td>BOLT, HEX HEAD, 5/16-18 X 3-1/2″, ZINC PLATED</td>
<td>3</td>
</tr>
<tr>
<td><a href=""https://rcfminibikes.com/product/locknut-516-18-thin-nylon-insert-zinc-plated/"">8510</a></td>
<td>LOCKNUT, 5/16-18 THIN, NYLON INSERT, ZINC PLATED</td>
<td>3</td>
</tr>
</tbody>
</table>
",<p>3.75″ Bolt Circle; Bead Biting Edges Prevent Slipping; Ball-Burnished Finish</p>,publish,,,,,open,AZ1106,,,,no,no,,$70.50,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,,,,,"https://rcfminibikes.com/wp-content/uploads/2022/03/1106.jpg ! alt : 6″ ALUMINUM TRI-STAR WHEEL, 4″ WIDE WITH 3/4″ TAPERED ROLLER BEARING ! title : 6″ ALUMINUM TRI-STAR WHEEL, 4″ WIDE WITH 3/4″ TAPERED ROLLER BEARING.jpg ! desc : 6″ ALUMINUM TRI-STAR WHEEL, 4″ WIDE WITH 3/4″ TAPERED ROLLER BEARING ! caption : https://rcfminibikes.com/wp-content/uploads/2022/03/1106.jpg",,,simple,,6 Tri Star Wheels,"6 Tri Star Wheels, All, azusa",,,,,,
"6″ ALUMINUM TRI-STAR WHEEL, 4″ WIDE WITH 5/8 TAPERED ROLLER BEARING",6_aluminum_tri-star_wheel_4_wide_with_58_tapered_roller_bearing,,,"
<h2>Description</h2>
<table class=""bill_of_materials_table"">
<thead>
<tr>
<th>Part #</th>
<th>Description</th>
<th>Qty</th>
</tr>
</thead>
<tbody>
<tr>
<td><a href=""https://rcfminibikes.com/product/6-aluminum-tri-star-wheel-one-half-only-2-wide-with-34-bore-for-tapered-roller-bearing-or-live-axle/"">8011</a></td>
<td>6″ ALUMINUM TRI-STAR WHEEL, ONE HALF ONLY, 2″ WIDE, WITH 3/4″ BORE FOR TAPERED ROLLER BEARING OR LIVE AXLE</td>
<td>2</td>
</tr>
<tr>
<td><a href=""https://rcfminibikes.com/product/tapered-roller-bearing-cone-34-id/"">8256</a></td>
<td>TAPERED ROLLER BEARING (CONE) 3/4″ ID</td>
<td>2</td>
</tr>
<tr>
<td><a href=""https://rcfminibikes.com/product/cup-race-tapered-roller-brg-1-781-od/"">8257</a></td>
<td>CUP (RACE), TAPERED ROLLER BRG, 1.781″ OD</td>
<td>2</td>
</tr>
<tr>
<td><a href=""https://rcfminibikes.com/product/reducer-bushingspacer-steel-34-od-58-id-x-58-length/"">8271</a></td>
<td>REDUCER BUSHING/SPACER, STEEL, 3/4″ OD, 5/8″ ID X 5/8″ LENGTH</td>
<td>2</td>
</tr>
<tr>
<td><a href=""https://rcfminibikes.com/product/dust-shield-for-tapered-roller-bearing-58-id-x-1-76-od-zinc-plated/"">8305</a></td>
<td>DUST SHIELD FOR TAPERED ROLLER BEARING, 5/8″ ID X 1.76″ OD, ZINC PLATED</td>
<td>2</td>
</tr>
<tr>
<td><a href=""https://rcfminibikes.com/product/bolt-hex-head-516-18-x-3-12-zinc-plated/"">8467</a></td>
<td>BOLT, HEX HEAD, 5/16-18 X 3-1/2″, ZINC PLATED</td>
<td>3</td>
</tr>
<tr>
<td><a href=""https://rcfminibikes.com/product/locknut-516-18-thin-nylon-insert-zinc-plated/"">8510</a></td>
<td>LOCKNUT, 5/16-18 THIN, NYLON INSERT, ZINC PLATED</td>
<td>3</td>
</tr>
</tbody>
</table>
",<p>3.75″ Bolt Circle; Bead Biting Edges Prevent Slipping; Ball-Burnished Finish</p>,publish,,,,,open,AZ1107,,,,no,no,,$74.50,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,,,,,"https://rcfminibikes.com/wp-content/uploads/2022/03/1106.jpg ! alt : 6″ ALUMINUM TRI-STAR WHEEL, 4″ WIDE WITH 5/8 TAPERED ROLLER BEARING ! title : 6″ ALUMINUM TRI-STAR WHEEL, 4″ WIDE WITH 5/8 TAPERED ROLLER BEARING.jpg ! desc : 6″ ALUMINUM TRI-STAR WHEEL, 4″ WIDE WITH 5/8 TAPERED ROLLER BEARING ! caption : https://rcfminibikes.com/wp-content/uploads/2022/03/1106.jpg",,,simple,,6 Tri Star Wheels,"6 Tri Star Wheels, All, azusa",,,,,,
"6″ ALUMINUM TRI-STAR WHEEL, 4″ WIDE WITH 5/8″ PRECISION BALL BEARING",6_aluminum_tri-star_wheel_4_wide_with_58_precision_ball_bearing,,,"
<h2>Description</h2>
<table class=""bill_of_materials_table"">
<thead>
<tr>
<th>Part #</th>
<th>Description</th>
<th>Qty</th>
</tr>
</thead>
<tbody>
<tr>
<td><a href=""https://rcfminibikes.com/product/6-aluminum-tri-star-wheel-one-half-only-2-wide-for-ball-bearing/"">8014</a></td>
<td>6″ ALUMINUM TRI-STAR WHEEL, ONE HALF ONLY, 2″ WIDE, FOR BALL BEARING</td>
<td>2</td>
</tr>
<tr>
<td><a href=""https://rcfminibikes.com/product/precision-sealed-ball-bearing-58-id-x-1-38-od-x-716-thick/"">8206</a></td>
<td>PRECISION SEALED BALL BEARING, 5/8″ ID X 1-3/8″ OD X 7/16″ THICK</td>
<td>2</td>
</tr>
<tr>
<td><a href=""https://rcfminibikes.com/product/bolt-hex-head-516-18-x-3-12-zinc-plated/"">8467</a></td>
<td>BOLT, HEX HEAD, 5/16-18 X 3-1/2″, ZINC PLATED</td>
<td>3</td>
</tr>
<tr>
<td><a href=""https://rcfminibikes.com/product/locknut-516-18-thin-nylon-insert-zinc-plated/"">8510</a></td>
<td>LOCKNUT, 5/16-18 THIN, NYLON INSERT, ZINC PLATED</td>
<td>3</td>
</tr>
</tbody>
</table>
",<p>3.75″ Bolt Circle; Bead Biting Edges Prevent Slipping; Ball-Burnished Finish</p>,publish,,,,,open,AZ1125,,,,no,no,,$57.50,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,,,,,"https://rcfminibikes.com/wp-content/uploads/2022/03/1197.jpg ! alt : 6″ ALUMINUM TRI-STAR WHEEL, 4″ WIDE WITH 5/8″ PRECISION BALL BEARING ! title : 6″ ALUMINUM TRI-STAR WHEEL, 4″ WIDE WITH 5/8″ PRECISION BALL BEARING.jpg ! desc : 6″ ALUMINUM TRI-STAR WHEEL, 4″ WIDE WITH 5/8″ PRECISION BALL BEARING ! caption : https://rcfminibikes.com/wp-content/uploads/2022/03/1197.jpg",,,simple,,6 Tri Star Wheels,"6 Tri Star Wheels, All, azusa",,,,,,
"6″ ALUMINUM TRI-STAR WHEEL, 4″ WIDE WITH 5/8″ SEALED TAPERED ROLLER BEARING",6_aluminum_tri-star_wheel_4_wide_with_58_sealed_tapered_roller_bearing,,,"
<h2>Description</h2>
<table class=""bill_of_materials_table"">
<thead>
<tr>
<th>Part #</th>
<th>Description</th>
<th>Qty</th>
</tr>
</thead>
<tbody>
<tr>
<td><a href=""https://rcfminibikes.com/product/6-aluminum-tri-star-wheel-one-half-only-2-wide-with-34-bore-for-tapered-roller-bearing-or-live-axle/"">8011</a></td>
<td>6″ ALUMINUM TRI-STAR WHEEL, ONE HALF ONLY, 2″ WIDE, WITH 3/4″ BORE FOR TAPERED ROLLER BEARING OR LIVE AXLE</td>
<td>2</td>
</tr>
<tr>
<td><a href=""https://rcfminibikes.com/product/sealed-taper-roller-bearing-cone-34-id/"">8229</a></td>
<td>SEALED TAPER ROLLER BEARING (CONE) 3/4″ ID,</td>
<td>2</td>
</tr>
<tr>
<td><a href=""https://rcfminibikes.com/product/cup-race-tapered-roller-brg-1-781-od/"">8257</a></td>
<td>CUP (RACE), TAPERED ROLLER BRG, 1.781″ OD</td>
<td>2</td>
</tr>
<tr>
<td><a href=""https://rcfminibikes.com/product/reducer-bushingspacer-steel-34-od-58-id-x-58-length/"">8271</a></td>
<td>REDUCER BUSHING/SPACER, STEEL, 3/4″ OD, 5/8″ ID X 5/8″ LENGTH</td>
<td>2</td>
</tr>
<tr>
<td><a href=""https://rcfminibikes.com/product/bolt-hex-head-516-18-x-3-12-zinc-plated/"">8467</a></td>
<td>BOLT, HEX HEAD, 5/16-18 X 3-1/2″, ZINC PLATED</td>
<td>3</td>
</tr>
<tr>
<td><a href=""https://rcfminibikes.com/product/locknut-516-18-thin-nylon-insert-zinc-plated/"">8510</a></td>
<td>LOCKNUT, 5/16-18 THIN, NYLON INSERT, ZINC PLATED</td>
<td>3</td>
</tr>
</tbody>
</table>
",<p>3.75″ Bolt Circle; Bead Biting Edges Prevent Slipping; Ball-Burnished Finish</p>,publish,,,,,open,AZ1104,,,,no,no,,$78.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,,,,,"https://rcfminibikes.com/wp-content/uploads/2022/03/1105.jpg ! alt : 6″ ALUMINUM TRI-STAR WHEEL, 4″ WIDE WITH 5/8″ SEALED TAPERED ROLLER BEARING ! title : 6″ ALUMINUM TRI-STAR WHEEL, 4″ WIDE WITH 5/8″ SEALED TAPERED ROLLER BEARING.jpg ! desc : 6″ ALUMINUM TRI-STAR WHEEL, 4″ WIDE WITH 5/8″ SEALED TAPERED ROLLER BEARING ! caption : https://rcfminibikes.com/wp-content/uploads/2022/03/1105.jpg",,,simple,,6 Tri Star Wheels,"6 Tri Star Wheels, All, azusa",,,,,,
"6″ ALUMINUM TRI-STAR WHEEL, 4″ WIDE WITH 5/8″ STANDARD BALL BEARING",6_aluminum_tri-star_wheel_4_wide_with_58_standard_ball_bearing,,,"
<h2>Description</h2>
<table class=""bill_of_materials_table"">
<thead>
<tr>
<th>Part #</th>
<th>Description</th>
<th>Qty</th>
</tr>
</thead>
<tbody>
<tr>
<td><a href=""https://rcfminibikes.com/product/6-aluminum-tri-star-wheel-one-half-only-2-wide-for-ball-bearing/"">8014</a></td>
<td>6″ ALUMINUM TRI-STAR WHEEL, ONE HALF ONLY, 2″ WIDE, FOR BALL BEARING</td>
<td>2</td>
</tr>
<tr>
<td><a href=""https://rcfminibikes.com/product/standard-ball-bearing-with-flange-58-id-x-1-38-od-x-516-thick/"">8204</a></td>
<td>STANDARD BALL BEARING WITH FLANGE, 5/8″ ID X 1-3/8″ OD X 5/16″ THICK</td>
<td>2</td>
</tr>
<tr>
<td><a href=""https://rcfminibikes.com/product/bolt-hex-head-516-18-x-3-12-zinc-plated/"">8467</a></td>
<td>BOLT, HEX HEAD, 5/16-18 X 3-1/2″, ZINC PLATED</td>
<td>3</td>
</tr>
<tr>
<td><a href=""https://rcfminibikes.com/product/locknut-516-18-thin-nylon-insert-zinc-plated/"">8510</a></td>
<td>LOCKNUT, 5/16-18 THIN, NYLON INSERT, ZINC PLATED</td>
<td>3</td>
</tr>
</tbody>
</table>
",<p>3.75″ Bolt Circle; Bead Biting Edges Prevent Slipping; Ball-Burnished Finish</p>,publish,,,,,open,AZ1126,,,,no,no,,$56.75,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,,,,,"https://rcfminibikes.com/wp-content/uploads/2022/03/1199-1.jpg ! alt : 6″ ALUMINUM TRI-STAR WHEEL, 4″ WIDE WITH 5/8″ STANDARD BALL BEARING ! title : 6″ ALUMINUM TRI-STAR WHEEL, 4″ WIDE WITH 5/8″ STANDARD BALL BEARING.jpg ! desc : 6″ ALUMINUM TRI-STAR WHEEL, 4″ WIDE WITH 5/8″ STANDARD BALL BEARING ! caption : https://rcfminibikes.com/wp-content/uploads/2022/03/1199.jpg",,,simple,,6 Tri Star Wheels,"6 Tri Star Wheels, All, azusa",,,,,,
"6″ ALUMINUM TRI-STAR WHEEL, 4″ WIDE WITH NUTS & BOLTS ONLY",6_aluminum_tri-star_wheel_4_wide_with_nuts__bolts_only,,,"
<h2>Description</h2>
<table class=""bill_of_materials_table"">
<thead>
<tr>
<th>Part #</th>
<th>Description</th>
<th>Qty</th>
</tr>
</thead>
<tbody>
<tr>
<td><a href=""https://rcfminibikes.com/product/6-aluminum-tri-star-wheel-one-half-only-2-wide-for-ball-bearing/"">8014</a></td>
<td>6″ ALUMINUM TRI-STAR WHEEL, ONE HALF ONLY, 2″ WIDE, FOR BALL BEARING</td>
<td>2</td>
</tr>
<tr>
<td><a href=""https://rcfminibikes.com/product/bolt-hex-head-516-18-x-3-12-zinc-plated/"">8467</a></td>
<td>BOLT, HEX HEAD, 5/16-18 X 3-1/2″, ZINC PLATED</td>
<td>3</td>
</tr>
<tr>
<td><a href=""https://rcfminibikes.com/product/locknut-516-18-thin-nylon-insert-zinc-plated/"">8510</a></td>
<td>LOCKNUT, 5/16-18 THIN, NYLON INSERT, ZINC PLATED</td>
<td>3</td>
</tr>
</tbody>
</table>
",<p>3.75″ Bolt Circle; Bead Biting Edges Prevent Slipping; Ball-Burnished Finish</p>,publish,,,,,open,AZ1124,,,,no,no,,$54.50,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,,,,,"https://rcfminibikes.com/wp-content/uploads/2022/03/1124-1.jpg ! alt : 6″ ALUMINUM TRI-STAR WHEEL, 4″ WIDE WITH NUTS & BOLTS ONLY ! title : 6″ ALUMINUM TRI-STAR WHEEL, 4″ WIDE WITH NUTS & BOLTS ONLY.jpg ! desc : 6″ ALUMINUM TRI-STAR WHEEL, 4″ WIDE WITH NUTS & BOLTS ONLY ! caption : https://rcfminibikes.com/wp-content/uploads/2022/03/1124.jpg",,,simple,,6 Tri Star Wheels,"6 Tri Star Wheels, All, azusa",,,,,,
"6″ ALUMINUM TRI-STAR WHEEL, 4″ WIDE WITH NUTS & BOLTS ONLY FOR TAPERED ROLLER BEARING",6_aluminum_tri-star_wheel_4_wide_with_nuts__bolts_only_for_tapered_roller_bearing,,,"
<h2>Description</h2>
<table class=""bill_of_materials_table"">
<thead>
<tr>
<th>Part #</th>
<th>Description</th>
<th>Qty</th>
</tr>
</thead>
<tbody>
<tr>
<td><a href=""https://rcfminibikes.com/product/6-aluminum-tri-star-wheel-one-half-only-2-wide-with-34-bore-for-tapered-roller-bearing-or-live-axle/"">8011</a></td>
<td>6″ ALUMINUM TRI-STAR WHEEL, ONE HALF ONLY, 2″ WIDE, WITH 3/4″ BORE FOR TAPERED ROLLER BEARING OR LIVE AXLE</td>
<td>2</td>
</tr>
<tr>
<td><a href=""https://rcfminibikes.com/product/bolt-hex-head-516-18-x-3-12-zinc-plated/"">8467</a></td>
<td>BOLT, HEX HEAD, 5/16-18 X 3-1/2″, ZINC PLATED</td>
<td>3</td>
</tr>
<tr>
<td><a href=""https://rcfminibikes.com/product/locknut-516-18-thin-nylon-insert-zinc-plated/"">8510</a></td>
<td>LOCKNUT, 5/16-18 THIN, NYLON INSERT, ZINC PLATED</td>
<td>3</td>
</tr>
</tbody>
</table>
",<p>3.75″ Bolt Circle; Bead Biting Edges Prevent Slipping; Ball-Burnished Finish</p>,publish,,,,,open,AZ1123,,,,no,no,,$61.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,,,,,"https://rcfminibikes.com/wp-content/uploads/2022/03/1123.jpg ! alt : 6″ ALUMINUM TRI-STAR WHEEL, 4″ WIDE WITH NUTS & BOLTS ONLY FOR TAPERED ROLLER BEARING ! title : 6″ ALUMINUM TRI-STAR WHEEL, 4″ WIDE WITH NUTS & BOLTS ONLY FOR TAPERED ROLLER BEARING.jpg ! desc : 6″ ALUMINUM TRI-STAR WHEEL, 4″ WIDE WITH NUTS & BOLTS ONLY FOR TAPERED ROLLER BEARING ! caption : https://rcfminibikes.com/wp-content/uploads/2022/03/1123.jpg",,,simple,,6 Tri Star Wheels,"6 Tri Star Wheels, All, azusa",,,,,,
"6″ ALUMINUM TRI-STAR WHEEL, 4″ WIDE WITH RACES (FOR TAPERED ROLLER BEARING)",6_aluminum_tri-star_wheel_4_wide_with_races_for_tapered_roller_bearing,,,"
<h2>Description</h2>
<table class=""bill_of_materials_table"">
<thead>
<tr>
<th>Part #</th>
<th>Description</th>
<th>Qty</th>
</tr>
</thead>
<tbody>
<tr>
<td><a href=""https://rcfminibikes.com/product/6-aluminum-tri-star-wheel-one-half-only-2-wide-with-34-bore-for-tapered-roller-bearing-or-live-axle/"">8011</a></td>
<td>6″ ALUMINUM TRI-STAR WHEEL, ONE HALF ONLY, 2″ WIDE, WITH 3/4″ BORE FOR TAPERED ROLLER BEARING OR LIVE AXLE</td>
<td>2</td>
</tr>
<tr>
<td><a href=""https://rcfminibikes.com/product/cup-race-tapered-roller-brg-1-781-od/"">8257</a></td>
<td>CUP (RACE), TAPERED ROLLER BRG, 1.781″ OD</td>
<td>2</td>
</tr>
<tr>
<td><a href=""https://rcfminibikes.com/product/bolt-hex-head-516-18-x-3-12-zinc-plated/"">8467</a></td>
<td>BOLT, HEX HEAD, 5/16-18 X 3-1/2″, ZINC PLATED</td>
<td>3</td>
</tr>
<tr>
<td><a href=""https://rcfminibikes.com/product/locknut-516-18-thin-nylon-insert-zinc-plated/"">8510</a></td>
<td>LOCKNUT, 5/16-18 THIN, NYLON INSERT, ZINC PLATED</td>
<td>3</td>
</tr>
</tbody>
</table>
",<p>3.75″ Bolt Circle; Bead Biting Edges Prevent Slipping; Ball-Burnished Finish</p>,publish,,,,,open,AZ1108,,,,no,no,,$65.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,,,,,"https://rcfminibikes.com/wp-content/uploads/2022/03/1108.jpg ! alt : 6″ ALUMINUM TRI-STAR WHEEL, 4″ WIDE WITH RACES (FOR TAPERED ROLLER BEARING) ! title : 6″ ALUMINUM TRI-STAR WHEEL, 4″ WIDE WITH RACES (FOR TAPERED ROLLER BEARING).jpg ! desc : 6″ ALUMINUM TRI-STAR WHEEL, 4″ WIDE WITH RACES (FOR TAPERED ROLLER BEARING) ! caption : https://rcfminibikes.com/wp-content/uploads/2022/03/1108.jpg",,,simple,,6 Tri Star Wheels,"6 Tri Star Wheels, All, azusa",,,,,,
